DV2,DV1,Productissues,BO,Advertisingassets,RDassets,Size,Profit,Liquidity,Leverage,Capitalintensity,Retainedearnings,Relativeperformance,Concentration,Salesgrowth,Salesturbulence,Industrycompetition,Industrygrowth,Industryturbulence,fyear
-2.0708721,-.94636983,-.089604594,-.7434563,.074424997,-.33523285,.39811954,.17893879,-.68188262,.49696535,1.2764617,.12572385,-.14355017,-.54335892,-.59509969,-.75456721,.77842021,-.71380824,.55105531,2014
-2.5929744,-.83338112,-.089604594,-1.1047176,.034243118,-.33760431,.4147931,.099763162,-.66871971,.57277811,1.2740443,.13889517,-.14781855,-.55340123,-.69755268,-.7205528,.73103446,-.93036771,.55610889,2015
-2.3513997,-.99802881,-.089604594,-.34003744,.10443631,-.28094557,.19523852,.23661366,-.97254103,.53782946,1.1082387,.16572411,-.14050695,-.51648176,-.79661846,-.75727874,1.4676095,-1.0007774,.66268939,2016
-4.288619,-.97586536,-.089604594,-.41042438,.028076733,-.3057079,.2280249,.49653307,-.48521569,.16572599,.39110449,.20317587,-.14584117,-.26176798,-1.418856,.43723384,1.7682393,-.057380047,-.55820483,2017
-3.2916653,-.89723593,-.089604594,-.20970985,.0014392777,-.31753525,.2280249,.42968291,-.94820303,.2419036,.39479601,.22351871,-.15147547,-.27467677,-1.418856,.32420865,1.7340847,-.11917379,-.57497883,2018
-4.5611234,-.87324965,-.089604594,-.51500982,.051667798,-.29251382,.11116024,.6736871,-1.1890231,-.30344072,1.0708547,.29040253,-.13289616,-.39566499,-1.418856,.81085664,1.7976295,-.15250151,-.59376311,2019
-3.7885125,-.73734498,-.089604594,.029307133,.0039064968,-.32617533,.1835297,-.17689677,-1.0831671,-.029072087,.79705638,.29662412,-.16126011,-.27610141,-1.418856,1.7260784,2.0318117,-.093449704,-.59376311,2020
-10.825785,.31066129,-.089604594,-.55903274,-.24351603,-.15150701,-.69369018,.090847239,.79130816,-.82937068,.95487291,.11498359,-.14660901,-.37560633,1.6230025,-.83245969,-1.0770401,-.010735673,-.46150216,2009
-14.766984,.025765207,-.089604594,-.21431106,-.24351603,-.18367827,-.51582414,.51448792,.95214945,-.90913838,.43072245,.15823509,-.12996534,-.43701473,.61963648,.52220297,-1.0770401,-.21056069,-.51465279,2010
-14.766984,.16136312,-.089604594,.39479673,-.24351603,-.20134477,-.35147378,.6736871,1.282275,-.91398287,.31807247,.21243113,-.11099986,-.44269082,.55241144,.41366479,-1.0770401,-.069686979,-.40015587,2011
-14.766984,.031617451,-.089604594,.50398332,-.24351603,-.23852411,-.15223762,.6736871,1.4903556,-.96752083,.19184881,.23727557,-.11362245,-.43985233,1.172587,1.1325185,-1.0770401,-.018669309,-.39571556,2012
-14.766984,.31932053,-.089604594,.39342877,-.24351603,-.21758881,-.064793728,.61388379,1.7086364,-.97457033,.2079394,.27208105,-.087214798,-.39348799,1.4626778,.50442773,-1.0770401,-.12300593,-.28026146,2013
-14.766984,.10750457,-.089604594,.81139755,-.24351603,-.18487111,.0031655671,.6736871,1.6626071,-.94661897,.14179476,.2814278,.023778334,-.40168795,1.4685042,-.46991965,-1.0770401,-.25231177,-.24605756,2014
-14.766984,-.026973512,-.089604594,.3528879,-.24351603,-.17317733,.097217835,.6736871,1.7519715,-.9734152,-.038062029,.29855415,.001352641,-.40071088,.94969124,-.60516459,-1.0596789,-.40391463,-.41843924,2015
-12.653774,.12373574,-.089604594,.74996448,-.24351603,-.16968246,.2045328,.60934967,1.6676404,-.9537701,.046023261,.31890631,.010662194,-.4011457,.62690437,-.78089499,-1.0488746,-.58167648,-.32517001,2016
-14.766984,.27506751,-.089604594,.64711988,-.24351603,-.18406211,.34856421,.61408091,1.7519715,-.97289777,-.064234495,.34017479,-.08228185,-.40101117,.54409021,-.85841596,-1.0664008,-.48665819,-.31168595,2017
-14.766984,.35122022,-.089604594,.8111487,-.24351603,-.14258066,.391803,.65486413,1.5069245,-.95486158,.039759733,.36522186,-.062596962,-.39595139,.82811195,-.16727564,-1.0384405,-.26196936,-.11304309,2018
-14.766984,.78623474,-.089604594,.82905638,-.24351603,-.10609917,.42211831,.28750411,1.598379,-.94827902,.1500752,.37636015,-.088269576,-.37911376,.71529418,-.35471222,-1.0367672,.13716151,.0074921562,2019
-10.49065,.31853464,-.089604594,.7303158,-.24351603,-.09314467,.45947367,.24042237,1.7519715,-.96776927,.039706238,.37843502,-.1318751,-.37797663,.24130388,.08545617,-1.0163497,.49636695,-.45764595,2020
-1.1213318,-.48113939,-.089604594,-.57768649,-.22437522,-.45948455,-.075837567,.10890228,-.3477501,.32500342,.027808204,.16186762,-.14632438,-.3232165,1.6230025,1.7260784,-1.0770401,-.010735673,-.46150216,2009
-.29433176,.59925979,-.089604594,-.95399517,-.14965336,-.45290303,.086450301,.16435513,-.58443832,1.9830059,.17319259,.17413966,-.13548511,-.41414002,1.6230025,1.7260784,-1.0770401,-.21056069,-.51465279,2010
-1.1504236,.57343262,-.089604594,-.24353532,-.060130917,-.43446118,.22975701,-.17434329,-1.2775688,2.0964384,.41948661,.15646918,-.12640984,-.5121026,1.6230025,1.7260784,-1.0770401,-.069686979,-.40015587,2011
-1.8764801,.26380566,-.089604594,.13725029,-.027752584,-.43287641,.32451406,-.32872039,-1.2775688,2.0964384,.020423604,.12876455,-.12944618,-.53163671,1.6230025,.89598441,-1.0770401,-.018669309,-.39571556,2012
-1.2072722,-.2656875,-.089604594,-.72716534,-.079342932,-.43147689,.36705419,.07294593,-1.2775688,1.5388898,-.24209478,.13531132,-.095742576,-.5470975,.95510942,1.7260784,-1.0770401,-.12300593,-.28026146,2013
-.71791101,-.025481734,-.089604594,-.14392421,-.11422295,-.43648914,.48293358,.33575484,-.89482158,1.8327302,-.32605782,.16062498,.01819999,-.55412138,.43970498,1.4938545,-1.0770401,-.25231177,-.24605756,2014
-.89730841,-.11013847,-.089604594,-.32872084,-.15770617,-.44278941,.67005038,.17800677,-1.2775688,2.0964384,.89333624,.16520579,-.0067809178,-.554398,.52695078,1.4283561,-1.0596789,-.40391463,-.41843924,2015
-1.3012344,-.49225679,-.089604594,-.055505347,-.2014515,-.44502333,.77422118,.069576524,-1.2775688,2.0964384,-.6185441,.16506697,.0021527691,-.54686129,1.0269449,1.0860591,-1.0488746,-.58167648,-.32517001,2016
-1.1419193,-.2717483,-.089604594,-1.1540879,-.2203472,-.44017905,.81832874,.089122429,-1.2775688,2.0964384,-.42054531,.17166279,-.090557717,-.554398,.94361871,.85343212,-1.0664008,-.48665819,-.31168595,2017
-1.3320539,-.18022953,-.089604594,-1.1855506,-.22678208,-.41907755,.72273588,.21657977,-1.2775688,2.0964384,-.07872057,.18738894,-.069506429,-.554398,.33104861,.5693965,-1.0384405,-.26196936,-.11304309,2018
-1.3130791,-.35280231,-.089604594,-.85537893,-.23453081,-.4129298,.77996624,.14761555,-1.2775688,2.0964384,.020719847,.19401222,-.090474889,-.554398,-.19353725,-.21827832,-1.0367672,.13716151,.0074921562,2019
2.1559803,.60157752,-.089604594,.60670352,-.24351603,1.3038852,-1.7984813,-1.3179337,.96632701,-.2520704,-.56787258,-1.0980895,-.16126011,.58234262,-1.418856,1.7260784,-1.0770401,-.018669309,-.39571556,2012
2.1559803,-1.1246067,-.089604594,.17157322,-.24351603,1.3038852,-1.7984813,-1.3179337,1.4899296,-.010963287,-.8799333,-1.1938093,-.13535954,.67652702,-.82126963,1.7260784,-1.0770401,-.12300593,-.28026146,2013
2.1559803,-.59430313,-.089604594,.57088822,-.24351603,1.3038852,-1.7984813,-1.3179337,.91946542,-.11318433,-1.0634072,-1.1938093,-.047080286,.97363615,-.35636169,1.7260784,-1.0770401,-.25231177,-.24605756,2014
2.1559803,-.76379991,-.089604594,.69848001,-.24351603,1.3038852,-1.7984813,-1.3179337,.90685463,.31038851,-1.0634072,-1.1938093,-.062263083,.77903068,-1.418856,1.7260784,-1.0596789,-.40391463,-.41843924,2015
2.1559803,-.88553834,-.089604594,.98935437,-.24351603,1.3038852,-1.7984813,-1.3179337,1.7408153,.073045544,-1.0634072,-1.1938093,-.034439281,.2810584,-1.418856,.67349333,-1.0488746,-.58167648,-.32517001,2016
2.1559803,-.78715444,-.089604594,.24569081,-.24351603,1.3038852,-1.7984813,-1.3179337,.52235454,1.2070427,-1.0634072,-1.1938093,-.13712375,.13063461,-1.418856,1.7260784,-1.0664008,-.48665819,-.31168595,2017
2.1559803,-.18663993,-.089604594,.23574215,-.24351603,1.3038852,-1.7984813,-1.3179337,.51723266,.5811848,-1.0634072,-1.1938093,-.11644545,.46317571,.53024155,1.7260784,-1.0384405,-.26196936,-.11304309,2018
-14.766984,-.65198082,-.089604594,.1672207,-.24351603,1.3038852,-1.7984813,-1.3179337,-.27049583,.58033377,-.93042421,-1.1938093,-.12829375,.53476095,1.3379679,1.7260784,-1.0367672,.13716151,.0074921562,2019
-.56003398,-.76025885,-.089604594,.49403465,-.24351603,1.3038852,-1.7984813,-1.1410837,-1.2775688,-.15988295,-1.0634072,-1.1938093,-.15365428,.52838951,1.0070572,1.7260784,-1.0163497,.49636695,-.45764595,2020
-.71265203,1.2762674,-.089604594,-1.0498755,-.24351603,-.26992014,-.51834118,-.039006885,-.51441687,.38532716,-.68239361,.1567957,-.14444064,.094268128,1.6230025,.081175961,-.86458689,-.3956534,-.59376311,2016
-1.4089102,1.2762674,-.089604594,-1.2273351,-.24351603,-.15436159,-.51994056,-.24045588,-.87901598,.217315,-.35295981,.14611161,-.12610251,.088362783,.78096062,1.7260784,-.7913335,-.39727163,-.59376311,2017
-3.9160099,1.2762674,-.089604594,-1.0451499,-.24351603,-.15427263,-.53121549,-.032835439,-1.2775688,.5433718,-.083594605,.13139382,-.10274937,.047798835,-.65039963,1.7260784,-.84698331,-.14677489,-.31531972,2018
-2.426271,1.2762674,-.089604594,-.091444917,-.24351603,-.13712414,-.60540551,-.057422113,-.6367802,.14339498,-.026085675,.11925201,-.12520227,.012905071,-1.418856,.50987446,-.85506773,.12806606,-.26978195,2019
-1.762591,1.2762674,-.089604594,1.0290248,-.24351603,-.23516418,-.45713627,-.063972771,.74221957,-.99489594,-.20465687,.13016444,-.12613346,-.050772883,-1.3133898,1.0425603,-.80592269,.31676254,-.44656086,2020
-9.3767042,-.071808212,-.089604594,-.3829411,-.11375729,-.28028214,-1.6508603,.39545754,1.2697327,-.99638402,-.34359887,.3108514,-.013431603,.52595234,-.77569354,1.7260784,-.090551138,-.47231913,-.38307673,2017
-9.7190943,-.15380348,-.089604594,.15180025,-.13335453,-.2531105,-1.6366001,.51851904,1.290797,-.99638402,-.2650201,.28315386,-.033329751,.5022223,-1.1617749,1.7260784,-.073142223,-.37982395,-.4386754,2018
-9.2525959,.17899254,-.089604594,.074822336,-.14623722,-.21532235,-1.6078826,.17709434,.68129683,-.98747009,.1790525,.29147851,-.083792128,.50787926,-.52239662,1.7260784,-.038247272,-.3721211,-.42076671,2019
-1.2765822,1.2762674,-.089604594,1.07939,-.058647465,.48733175,-.78215009,.064430803,1.3682303,-.99638402,-.93572658,.0089451531,.38085708,.36805153,1.6230025,.17826261,-.42348492,.26214257,-.51005286,2010
-.7374168,.095595352,-.089604594,1.5677457,-.15872455,.19671941,-.49985856,-.21569349,-.5883854,-.99638402,-.66820794,.051256306,.38085708,.33049428,1.3013591,.74720645,-.45097649,.32300809,-.55830348,2011
-.94261384,.20316575,-.089604594,1.3480042,-.16953549,.49750227,-.4806006,-.59430557,-.0014727197,-.224406,-.7887904,.0076495199,.071768306,.0065073706,.095203683,.10523764,-.44462976,.29248321,-.5575422,2012
-.7809211,.42466477,-.089604594,1.4514705,-.16462275,.64222884,-.4776096,-.8056705,.38402855,.75690347,-.82767469,-.06226147,-.025514977,.0055219447,.5605247,1.027739,-.55819708,.22123316,-.54490411,2013
-.49292174,.5291599,-.089604594,1.0747887,-.16938367,.65234375,-.45720068,-.26839301,.30963507,.24013433,-.84986246,-.077051558,-.032566752,-.017905204,.39055195,.94848615,-.62779355,-.33153203,.17736866,2014
.016030636,-.16673768,-.089604594,1.1946703,-.17150503,.7683872,-.48409039,-.3248392,.45327821,.52246165,-.8607077,-.11862424,-.032182671,.0055487812,.3972047,.72949499,-.4432447,-.83312792,.086171173,2015
-.1838626,.36349139,-.089604594,.93824315,-.18510586,.82025611,-.48511821,-.19886564,.11037534,.84240538,-.91281867,-.13711411,.38085708,-.029536547,.066534176,.58779287,-.4130598,-1.0594115,.024460087,2016
-.23862064,.06303598,-.089604594,.35860839,-.17981616,1.0239421,-.55876327,-.27318692,-1.1862115,.62192166,-.92978853,-.20466246,.38085708,-.040274281,-.44062024,-.14164078,-.40626588,-.8787083,.2753635,2017
-.45213765,1.2285736,-.089604594,-.42049739,-.1775346,1.1853305,-.59510875,-.23412701,.011542398,.50053918,-.8931042,-.25031999,.38085708,-.061906349,-.20039141,-.56212437,-.4401961,.086101308,-.23343743,2018
-.59564364,.88654828,-.089604594,.22454998,-.18232949,.99199599,-.52011877,-.13066928,.22742797,.76287186,-1.040841,-.20463565,.38085708,-.18586209,-.38393828,-.81623369,-.49284816,.37113485,-.33109614,2019
-.15528707,.64939278,-.089604594,.51281291,-.20111984,.82350338,-.46164697,.052313376,.27807879,2.0173209,-.72306114,-.16394162,-.052662361,-.1845177,-.37001011,-.80875766,-.60715437,.41221637,-.43664628,2020
-1.4331847,-.056445964,-.089604594,1.7391117,-.23041935,.22538877,-1.0496725,-1.3179337,1.7519715,-.50018263,-.78259373,-.64065576,.38085708,3.7547891,1.6230025,1.7260784,-.42348492,.26214257,-.51005286,2010
-6.2320318,.001796563,-.089604594,1.7391117,-.237969,.16547549,-.87109059,-.81580287,.85020632,-.39800751,-.73477888,-.4740206,.38085708,3.7547891,1.6230025,.45050782,-.45097649,.32300809,-.55830348,2011
-6.1108618,-.26321727,-.089604594,1.7391117,-.23979689,.40129507,-.92807096,-1.0371941,.052782487,-.42541048,-.47950649,-.63238829,.064786248,3.7547891,1.6230025,.16796903,-.44462976,.29248321,-.5575422,2012
-3.1781838,-.2150539,-.089604594,1.7391117,-.24198119,.19493401,-.73594487,-.61018395,1.187615,-.68449968,-.58004642,-.43750995,-.021649228,3.7547891,1.6230025,-.089309365,-.55819708,.22123316,-.54490411,2013
-2.7628894,-.090808205,-.089604594,1.7391117,-.24263841,.26423982,-.71121085,-.66778654,1.1940081,-.64747709,-.51518095,-.46482682,-.038863111,1.3847027,1.6230025,-.55341494,-.62779355,-.33153203,.17736866,2014
-3.6554255,-.88241786,-.089604594,1.7391117,-.24293771,.56230056,-.75935733,-1.0587946,.76993763,-.57533425,-.33144507,-.61273259,-.043753326,1.3525468,1.2240051,-.6648531,-.4432447,-.83312792,.086171173,2015
-4.096909,-.47292143,-.089604594,1.7391117,-.24330698,.32742682,-.49888557,-.21991791,1.7519715,-.25916976,-.64950866,-.3286154,.38085708,1.1891342,.72956425,-.76476055,-.4130598,-1.0594115,.024460087,2016
-6.4565711,-.2390849,-.089604594,1.7391117,-.2434459,.11037745,-.19964001,-.11190394,1.2430625,-.31432465,-.45617953,-.12655044,.38085708,1.0833936,.4590787,-.85841596,-.40626588,-.8787083,.2753635,2017
-8.7398148,-.50560009,-.089604594,1.7391117,.023726616,.17304467,-.13346519,.035139289,.35331798,-.37721142,.46262759,-.085380919,.38085708,1.0106671,.57776165,-.51309168,-.4401961,.086101308,-.23343743,2018
-8.340229,-.72384292,-.089604594,1.7391117,.11839666,.22726357,-.026599349,.061824482,.38776034,-.56593573,.99922627,-.036839329,.38085708,.95500159,.72698665,-.43945572,-.49284816,.37113485,-.33109614,2019
-7.8368816,-.12118943,-.089604594,1.7391117,.26757511,.062661491,.22785996,.035487391,1.2598368,-.66488653,.37049273,.039516602,-.052927617,.95830858,.99465656,-.33342767,-.60715437,.41221637,-.43664628,2020
-2.7746825,.21312006,-.089604594,.40176082,-.24351603,-.20209977,1.386225,.30531189,-.583902,.014903896,-.16443069,.16290835,-.1541909,-.51771522,-.79330534,.087716587,.94605428,-.10587195,-.31284389,2011
-2.9408379,.19656762,-.089604594,-.6335234,-.24351603,-.19779277,1.4303286,.26419705,-.84488368,.1382086,-.24015328,.1774299,-.15591712,-.51182318,-.58362216,.28514263,.82312971,.060809098,-.24024126,2012
-2.9800527,.2009486,-.089604594,-.21505721,-.24351603,-.16564338,1.4072566,.30006665,-.84611964,-.3111324,-.20826574,.20216109,-.15658875,-.49203569,-.47063813,.28287297,.72521734,.54795653,.15459435,2013
-3.4417439,.17840955,-.089604594,-.22338924,-.24351603,-.17749706,1.4524375,.37948179,-.60443634,-.17221844,-.31122425,.22151969,-.15519871,-.47033346,-.10586062,-.25757161,1.3420745,.98570168,-.21615686,2014
-3.9826894,.10996547,-.089604594,.22367939,-.24351603,-.17699976,1.4639727,.26352406,-.45141345,-.21154431,-.39565355,.25239232,-.15268403,-.4469355,-.37972546,-.50725693,1.2082492,.40144026,.38810477,2015
-3.6434603,.193336,-.089604594,.44652969,-.24351603,-.11649588,1.382869,.46617743,-1.0047563,-.1610662,-.19673713,.30300939,-.15008107,-.44685054,-.71587151,-.63286591,1.1316831,.15952566,.22173202,2016
-4.1350927,.12790415,-.089604594,.68106991,-.24351603,-.13829736,1.4329123,.36917332,-.95494229,-.28056192,-.18478915,.32042256,-.15295093,-.44925588,-.69995743,-.63101894,1.1015097,-.20930067,-.023107665,2017
-4.2473865,.16962275,-.089604594,.57374847,-.24351603,-.14461155,1.4583895,.53291893,-1.0506784,-.35184541,-.20799778,.34080854,-.15473951,-.44792271,-.63705921,-.55532491,1.0436183,-.21479276,-.027483718,2018
-4.9674296,.42435336,-.089604594,-.041204065,-.24351603,-.1292583,1.4405861,.4200305,-.9790526,-.37330317,-.14551888,.34648487,-.15391585,-.44510341,-.46678621,-.42457756,1.009931,.55526721,.01817183,2019
-4.4571266,.43467927,-.089604594,.25340113,-.24351603,-.12228722,1.4286166,-.033561807,-.94666779,-.30620813,.054133944,.31993708,-.15749829,-.44876978,-.29006904,-.73777741,.92677629,.58481139,-.059241332,2020
-9.9755459,-.12646633,-.089604594,.97157127,.8146072,.2604242,-.69765192,.6736871,.86182857,-.99583387,-.96325123,.16043532,.38085708,-.064930953,1.1293432,-.18582405,-.42348492,.26214257,-.51005286,2010
-11.655433,-.058338862,-.089604594,1.6046801,.65599644,.26041263,-.61253774,.6736871,1.0375078,-.9957642,-1.0248108,.2159411,.38085708,-.13922006,.55010349,-.82958347,-.45097649,.32300809,-.55830348,2011
-5.7279797,-.041971982,-.089604594,1.7391117,.87930447,.38321707,-.59889847,.6736871,.22069868,-.99585593,-.88641435,.22055513,.092015564,-.075769469,.43702874,-.85841596,-.44462976,.29248321,-.5575422,2012
-6.4070797,-.26880211,-.089604594,1.094686,.84571141,.40525347,-.51955462,.55851364,.40690431,-.99526167,-.93011612,.25433421,-.0032249335,-.17030422,.31997475,-.85841596,-.55819708,.22123316,-.54490411,2013
-10.656655,-.19516115,-.089604594,.57175881,.71147245,.30633554,-.38933015,.53936464,.18714304,-.53797245,-.15201044,.26980865,-.019832611,-.23787336,.26491216,-.85841596,-.62779355,-.33153203,.17736866,2014
-14.766984,-.0013370377,-.089604594,.28312275,.71477473,.31892332,-.35691643,.58010495,-.11781604,-.54251271,.09757062,.30604196,-.017916396,-.20973368,.16939579,-.85841596,-.4432447,-.83312792,.086171173,2015
-14.766984,.043770574,-.089604594,.30326876,.49499318,.17044128,-.19726162,.6736871,.24204092,-.99626797,-.24444298,.38293687,.38085708,.19948876,.11824786,-.85841596,-.4130598,-1.0594115,.024460087,2016
-14.766984,-.27566531,-.089604594,.79448485,.48827836,.15917376,-.14383201,.60500264,.75364858,-.99638402,-.15305029,.39077708,.38085708,.18882518,.07494162,-.85841596,-.40626588,-.8787083,.2753635,2017
-14.766984,.1187756,-.089604594,.74959141,.46891335,.090366438,-.021255774,.6736871,1.2413594,-.99638402,-.38289791,.39077708,.38085708,.18329646,.15757184,-.72219282,-.4401961,.086101308,-.23343743,2018
-14.766984,-.12849027,-.089604594,1.0492952,.3470625,.064941093,.076495968,.58862948,1.4292805,-.98306811,-.2099244,.39077708,.38085708,.17621003,.20181689,-.81709987,-.49284816,.37113485,-.33109614,2019
-4.3652358,.3327457,-.089604594,.92269832,.47042808,.049070753,.18174326,.58772081,1.0163752,-.98360467,-.1624624,.39077708,-.04422177,.16598284,.1997831,-.85841596,-.60715437,.41221637,-.43664628,2020
-1.8215426,-.56339234,-.089604594,-.74768448,-.24351603,-.2608726,.66901594,.1878894,-1.1342938,.93434036,-.60236502,.11666365,-.12029213,-.33107653,-.46533069,-.49310762,-.86581159,-.14024076,-.32557532,2015
-2.009805,-.66742074,-.089604594,-1.1264803,-.24351603,-.24359392,.64633334,.22662687,-1.2435476,.55852371,-.59483403,.10381562,-.14025298,-.3811861,-.65385997,-.62300551,-.86458689,-.3956534,-.59376311,2016
-1.9550607,-.60994679,-.089604594,-.36229762,-.24351603,-.22711192,.64466858,.50505686,-1.2314993,.64536411,-.61666965,.071313359,-.11434965,-.3915334,-.72191197,-.56954968,-.7913335,-.39727163,-.59376311,2017
-1.4210703,-.71136761,-.089604594,-1.0047334,-.24351603,-.20132412,.64857626,.6301266,-1.1355307,.73313546,-.59501833,.067356929,-.092297904,-.40624514,-.38658834,-.30956596,-.84698331,-.14677489,-.31531972,2018
-1.2862585,-.53471184,-.089604594,-.56574804,-.24351603,-.18048406,.67385679,.56918579,-1.1854886,.70626932,-.41618532,.079328917,-.11532391,-.39258945,-.041877136,.0062875398,-.85506773,.12806606,-.26978195,2019
-1.564188,-.35850382,-.089604594,-.49511242,-.24351603,-.15922043,.67697489,.29064149,-1.0615786,.90591592,-.39053828,.076816261,-.12054303,-.35381389,.20330662,-.34464139,-.80592269,.31676254,-.44656086,2020
-7.717135,1.2762674,-.089604594,-1.206816,-.24209772,-.46012172,-1.7984813,-.054443639,.22474211,.33803666,1.0044596,.14105043,-.15854424,3.7547891,-1.418856,.62295872,.52669704,-.11377694,-.44196445,2017
-5.581171,1.2762674,-.089604594,-.97550917,-.2427588,-.4635933,-1.7984813,.29801536,.43889448,-.31207958,.6180504,.17401643,-.15231845,3.7547891,-.69402152,-.34887326,.52502936,.087042093,-.42824766,2018
-2.5011163,1.2762674,-.089604594,-1.0858152,-.24301597,-.46461827,-1.7984813,-.073949479,.41091508,-.64015973,.5168789,.16849108,-.15841122,3.7547891,-.57258111,-.52737868,.55544245,.09006279,-.43521336,2019
-4.3027062,-1.2043837,-.089604594,-1.380669,-.24351603,-.47216991,.56616277,.44442847,.068480074,-.02906533,1.8179084,.23810686,-.15030265,.44850135,.049765617,.90749538,-1.0174775,.37032947,.017188065,2012
-3.4492981,-1.2043837,-.089604594,-1.5049032,-.24351603,-.47216991,.57394028,.4293716,.1728348,-.15559943,1.9111636,.1602363,-.15002361,.44821161,.74404365,1.6168067,-1.0215772,.44030347,-.030790474,2013
-1.9284378,-1.2043837,-.089604594,-1.5049032,-.24351603,-.47216991,.54453427,.22372913,-.011058826,-.071733475,2.1238809,.13627939,-.15246081,.45024452,1.4539068,.10695951,-1.0141039,.64140028,-.38982555,2014
-2.7228673,-1.2043837,-.089604594,-1.5049032,-.24351603,-.47216991,.52066529,.22809224,-.30428702,-.085872278,2.1238809,.13506866,.38085708,.42997709,.90266353,.18300436,-1.0156206,.55058771,-.42219344,2015
-3.5126185,-1.2043837,-.089604594,-1.5049032,-.24351603,-.47216991,.62533665,.045457322,-.57021803,.91500062,2.1238809,.12658483,.052631609,.4067035,-.39185655,1.4597731,-1.02371,.13569835,-.27385333,2016
-3.3841083,-1.2043837,-.089604594,-1.5049032,-.24351603,-.47216991,.59337944,.26959184,-.76998246,.46959135,2.1238809,.13001327,-.15736966,.42607555,-1.418856,.39430633,-1.010269,-.18153726,-.16785002,2017
-1.1267942,-1.2043837,-.089604594,-1.5049032,-.24351603,-.47216991,.60678345,.31966573,-.47683457,.39908394,2.1238809,.13487077,-.13848434,.77916014,-1.418856,.62592739,-.99649203,-.2627928,-.22833669,2018
-1.9769119,-1.2043837,-.089604594,-1.2989656,-.24351603,-.47216991,.60651994,.41396758,-.6052714,.29866686,2.1238809,.14421545,-.13451366,.76004303,-.90757215,1.2593063,-.99857008,-.15343308,-.14364715,2019
-14.766984,.3474009,-.089604594,.73839915,-.24351603,-.43268171,-.78849614,.612324,.77712572,-.99638402,1.6383706,.039457835,-.1140082,-.42576635,1.3729777,1.7260784,-1.0770401,-.069686979,-.40015587,2011
-10.053539,-.79809719,-.089604594,.3531366,-.24351603,-.41645616,-.81246763,-.069364816,.791273,-.99638402,1.7507502,.027436424,-.12535749,-.46890894,1.6230025,1.7260784,-1.0770401,-.018669309,-.39571556,2012
.70598906,.27776715,-.089604594,.8224653,-.24351603,-.3900708,-.91620183,-.58413798,.45891932,-.99638402,2.1238809,-.050599299,-.10610137,-.47414756,1.3493991,1.7260784,-1.0770401,-.12300593,-.28026146,2013
2.1559803,-.94411612,-.089604594,.54862803,-.24351603,-.38030893,-.93630201,-.89109284,.5335719,-.99638402,2.1238809,-.13110077,-.0011410262,-.43894881,-.16753861,1.7260784,-1.0770401,-.25231177,-.24605756,2014
2.1559803,-1.0264558,-.089604594,-1.5049032,-.24252419,-.47204036,-1.2296147,-.42933744,-.77065754,-.11079508,1.6828024,-.75463235,-.16126011,-.22354391,.35308394,-.47844684,.60999012,-.28649405,-.50859904,2015
2.1559803,-.72055185,-.089604594,-1.5049032,-.24296016,-.47207311,-1.1947711,.066658244,-.85710853,-.64397836,1.6313725,-.69389713,-.12950204,-.21396081,-.32642758,-.20474654,.64336306,-.30053109,-.51996309,2016
2.1559803,-.2029378,-.089604594,-1.1552072,-.24316673,-.47208878,-1.2183821,-.093642317,-1.2775688,.59766513,1.8301634,-.74444216,-.039022163,-.36249962,-.78933662,-.19723308,.75352001,-.26829639,-.5210228,2017
1.2872903,-.61106563,-.089604594,-1.0475128,-.24327859,-.47209638,-1.2821345,-.95705628,-1.2775688,1.3340825,1.825721,-.94255358,.068066269,-.43000239,-1.2581297,-.2191288,.93762988,-.2029134,-.58699924,2018
2.1559803,-.76906228,-.089604594,-.81409192,-.24340105,-.47212243,-1.1726433,-.1299796,-1.2775688,2.0020971,1.9332298,-.74300998,-.15300915,-.32134604,-1.418856,-.72609586,.97102922,-.16872947,-.55375862,2019
-14.766984,-.17431577,-.089604594,.19831029,-.24351603,1.168128,-1.5120653,-1.0537905,1.6380261,-.54409558,-1.0634072,-.71507949,-.10206896,3.7547891,1.6230025,.44811872,-.72905236,.16150451,-.59376311,2012
-8.0102816,-.0093067465,-.089604594,-.062718108,-.24351603,.77011937,-1.293942,-.98140413,1.7519715,-.86513466,-1.0634072,-.49668628,-.10307081,3.7547891,1.1839793,.23657379,-.63374138,.11199511,-.58095235,2013
-9.0592995,.1394676,-.089604594,.43894389,-.24351603,.34295791,-.97171462,-.76299149,1.7519715,-.98271644,-.75778604,-.27038872,-.083791859,3.7547891,.53620631,-.55455655,-.53762966,.13384111,-.57025957,2014
-5.613306,-.30831188,-.089604594,1.4796999,-.24351603,.66625106,-1.0024124,-.75316358,1.5130419,-.99638402,-.079794429,-.35831043,-.12026732,3.7547891,.79226911,-.19095212,-.27692273,.13531199,-.56798583,2015
-7.8960361,-.20590551,-.089604594,.35201731,-.24351603,1.0728362,-1.0971274,-1.3179337,.92141724,-.99638402,.14709564,-.58955812,-.12871137,3.7547891,1.0967486,-.0274096,-.13466568,.11579134,-.57167029,2016
-14.187601,-.15092729,-.089604594,.47799248,-.24351603,.72685915,-.93885052,-.016511811,1.5220586,-.88833523,-.32380864,-.39514682,-.06662225,1.5744125,.91080219,-.25730169,-.05875697,.055172436,-.51855397,2017
